age,basket_size,churned,conversion_rate,customer_lifetime_value,device,discount_usage,membership_tier,monthly_spend,orders_per_month,region,return_rate,session_duration,tenure_months
26.616,22.6143,no,0.35,365564.0391,mobile,0.6092,gold,2500.0,20.0,east,0.8386,492.181,72.5183
50.197,46.3853,yes,0.35,264560.451,mobile,0.9159,gold,2500.0,19.7239,west,0.0989,160.2597,222.3056
88.6711,6.1357,no,0.1822,108818.9022,mobile,0.0297,gold,2500.0,20.0,east,0.4344,322.2893,186.3112
36.3576,45.9053,no,0.35,443753.9832,mobile,0.0227,gold,2500.0,20.0,west,0.8665,506.3823,137.9132
58.7048,19.1499,yes,0.1478,430721.5304,mobile,0.9246,gold,2500.0,13.2607,west,0.7893,54.5687,199.1451
87.1277,1.5825,no,0.35,159208.4549,mobile,0.1265,gold,2500.0,20.0,north,0.1215,345.8283,189.1563
79.1095,49.2532,no,0.3074,323159.154,mobile,0.3151,gold,2425.2516,20.0,east,0.0423,36.3834,127.9374
36.9721,3.9888,no,0.1356,106088.708,mobile,0.461,gold,2500.0,20.0,north,0.9327,477.2498,127.8922
83.7109,4.8644,yes,0.35,254828.5005,mobile,0.5996,gold,2500.0,12.5391,west,0.242,371.5905,169.3312
22.6857,32.0106,yes,0.2919,332829.5657,mobile,0.0859,gold,2500.0,20.0,east,0.3756,351.2851,136.7759
44.1075,13.0589,no,0.35,306722.1606,mobile,0.66,gold,2500.0,20.0,west,0.4715,109.8448,7.7334
46.3296,17.8127,no,0.2494,88544.5868,mobile,0.0822,gold,2500.0,15.3855,south,0.817,410.0916,19.2939
62.9608,11.0321,no,0.35,409067.6406,mobile,0.919,gold,2500.0,15.9361,north,0.9753,578.0374,9.9561
16.6122,7.9928,no,0.35,211110.3391,mobile,0.9336,gold,2500.0,6.1469,north,0.6338,406.1829,109.3357
84.5658,29.1919,no,0.35,22451.8009,mobile,0.4953,gold,2500.0,20.0,north,0.9174,516.3,150.7804
53.4186,38.413,yes,0.2782,306833.0456,mobile,0.4543,gold,2500.0,19.1941,north,0.9609,68.0196,169.9519
78.5935,7.041,yes,0.2659,98272.9942,mobile,0.6418,gold,2500.0,20.0,north,0.56,72.7711,26.2523
38.5749,11.205,no,0.35,261358.7264,mobile,0.065,gold,2500.0,20.0,north,0.4432,448.7003,230.8703
45.948,38.2881,no,0.35,414700.0471,mobile,0.0943,gold,2500.0,20.0,east,0.6227,68.5175,228.4118
29.7854,7.2581,no,0.1332,132253.687,mobile,0.1669,gold,790.3845,15.718,south,0.6552,103.061,208.9039
49.3156,7.5636,no,0.2685,139749.2367,mobile,0.0197,gold,2500.0,20.0,south,0.5916,422.7885,24.8294
89.8395,12.7697,yes,0.35,37641.6782,mobile,0.6214,gold,2500.0,18.574,east,0.9548,554.2346,35.4634
59.4662,37.0336,yes,0.35,372204.4021,mobile,0.983,gold,2500.0,20.0,north,0.2047,107.2962,19.6727
37.4313,13.9857,yes,0.35,322843.0885,mobile,0.214,gold,2500.0,6.4729,east,0.8284,31.919,46.9881
66.8781,11.5405,yes,0.35,74654.6445,mobile,0.3994,gold,2500.0,10.1901,west,0.9343,91.7164,9.4004
69.3867,4.4338,yes,0.35,204635.0798,mobile,0.5437,gold,623.5454,20.0,south,0.4758,188.4801,15.3239
86.6933,28.5912,no,0.03,399265.0303,mobile,0.2162,gold,2500.0,11.3704,west,0.7787,392.9547,42.028
57.9115,37.419,yes,0.35,37785.2531,mobile,0.3898,gold,2500.0,7.197,east,0.8043,153.0776,208.9632
89.9107,6.437,no,0.1672,403871.54,mobile,0.9644,gold,2500.0,1.0,south,0.2568,147.6822,13.8567
79.4053,46.603,no,0.1317,180272.956,mobile,0.0928,gold,2500.0,8.6442,south,0.1811,546.9103,65.5009
38.5767,41.3413,no,0.35,237230.1738,mobile,0.1803,gold,2500.0,12.4946,west,0.1826,385.2901,85.3962
46.2642,32.9257,yes,0.35,150053.9732,mobile,0.5572,gold,2500.0,20.0,east,0.2703,207.6229,166.398
25.7246,6.2087,yes,0.35,159834.571,mobile,0.9301,gold,2500.0,20.0,south,0.1707,258.4904,211.5213
51.4437,21.97,yes,0.35,490332.3744,mobile,0.6745,gold,2500.0,20.0,south,0.9991,544.8049,120.5478
17.749,37.7109,no,0.35,328674.5979,mobile,0.9764,gold,2500.0,6.5721,south,0.0325,175.654,203.2826
19.2273,20.7795,no,0.35,382045.6472,mobile,0.9333,gold,2500.0,20.0,north,0.2016,365.1497,175.5566
36.6166,14.1818,yes,0.35,224523.6857,mobile,0.9506,gold,2500.0,7.0361,east,0.5741,317.1427,77.1361
28.4448,49.8957,no,0.1993,363426.4078,mobile,0.6863,gold,2500.0,20.0,east,0.3593,197.9832,210.9972
17.3449,26.4309,no,0.2487,145845.4048,mobile,0.7143,gold,2500.0,14.3564,east,0.1112,3.8927,124.3618
46.0583,1.1299,no,0.35,427936.9818,mobile,0.0923,gold,2500.0,20.0,east,0.1523,141.8231,164.8371
44.7271,27.5471,yes,0.35,150100.7845,mobile,0.989,gold,2500.0,20.0,east,0.8666,329.0203,115.7269
19.749,46.1466,yes,0.35,486220.4179,mobile,0.515,gold,2500.0,14.9425,east,0.1187,58.9719,200.5728
39.5572,33.4455,no,0.35,184690.0124,mobile,0.2591,gold,2500.0,20.0,east,0.9629,186.1185,233.494
21.0626,10.9692,yes,0.35,138867.0445,mobile,0.4111,gold,2500.0,20.0,west,0.5748,358.741,68.7287
26.972,3.6298,no,0.0586,68974.0899,mobile,0.8812,gold,2500.0,20.0,west,0.7063,323.9058,22.8929
60.1383,38.5858,yes,0.35,74645.9065,mobile,0.8907,gold,2500.0,20.0,north,0.5008,42.9466,63.6371
74.4355,18.567,no,0.35,205792.9162,mobile,0.1598,gold,2500.0,20.0,south,0.4544,6.0443,21.8384
23.9315,6.6936,yes,0.35,34721.6488,mobile,0.1767,gold,2500.0,19.6418,east,0.5645,172.832,208.0403
50.384,9.4718,no,0.0554,213235.2718,mobile,0.0235,gold,1705.0609,20.0,west,0.5224,275.5105,8.0803
21.0796,5.389,yes,0.03,452224.7138,mobile,0.9465,gold,2500.0,1.0,east,0.7354,261.7005,78.6994
87.8277,15.9676,no,0.1777,72163.2837,mobile,0.4398,gold,2500.0,20.0,east,0.2998,495.3052,7.0116
43.0804,36.2397,no,0.35,491517.7718,mobile,0.964,gold,2500.0,20.0,north,0.2595,210.4837,230.7035
28.0755,16.5747,yes,0.1016,339694.4706,mobile,0.8261,gold,2500.0,10.9964,south,0.4531,3.2722,94.6843
84.9593,39.3754,yes,0.35,427962.8624,mobile,0.2761,gold,1531.768,20.0,south,0.8793,530.4406,98.696
51.0246,41.6636,yes,0.35,289090.5479,mobile,0.6391,gold,2500.0,2.19,north,0.975,66.203,122.9521
33.4117,43.3406,no,0.35,153799.765,mobile,0.3072,gold,2500.0,20.0,south,0.3784,92.2639,27.4006
60.7405,37.8093,no,0.1636,128388.9546,mobile,0.7857,gold,343.8382,20.0,west,0.691,480.8169,154.6335
73.2841,27.7884,yes,0.0803,73375.8601,mobile,0.2491,gold,2500.0,20.0,east,0.3067,203.0805,141.2355
55.0894,14.5841,no,0.35,268420.1711,mobile,0.9931,gold,2500.0,20.0,north,0.0183,508.1986,196.1575
76.3231,19.1824,yes,0.1961,374875.9377,mobile,0.0823,gold,2500.0,14.8281,west,0.0293,425.2316,13.1789
26.5285,35.963,no,0.35,252618.1988,mobile,0.0529,gold,1169.0833,9.7893,south,0.9995,121.785,143.1272
18.4001,1.6471,yes,0.2978,468393.3909,mobile,0.8133,gold,2500.0,20.0,west,0.4964,60.242,197.6099
81.4239,8.6238,yes,0.35,177389.2704,mobile,0.7153,gold,2500.0,20.0,south,0.7218,155.7639,140.0584
80.1828,46.142,no,0.35,38520.6573,mobile,0.9582,gold,2500.0,20.0,east,0.1656,72.5085,113.939
50.9039,39.1901,yes,0.35,28119.0489,mobile,0.2267,gold,2239.0222,20.0,north,0.4268,331.9624,123.3646
66.0866,44.0766,yes,0.35,493922.0674,mobile,0.2513,gold,2500.0,7.2369,east,0.198,203.97,55.1777
29.4725,15.053,yes,0.03,361397.4106,mobile,0.549,gold,2500.0,20.0,north,0.9703,19.8552,41.5622
75.0818,7.6127,yes,0.35,482004.3824,mobile,0.1623,gold,2500.0,20.0,west,0.0381,595.9952,144.9891
35.209,33.6527,yes,0.03,400423.5098,mobile,0.6822,gold,2500.0,20.0,east,0.6901,148.2988,204.0794
39.8172,37.0542,yes,0.35,447324.5602,mobile,0.8235,gold,2500.0,1.0,north,0.9277,131.3338,87.9909
68.0084,35.0471,no,0.35,432851.2669,mobile,0.5779,gold,2500.0,20.0,east,0.5034,133.014,3.4423
76.2395,16.5032,yes,0.2286,73680.051,mobile,0.3683,gold,1425.3651,20.0,west,0.3647,484.7181,132.4618
68.7557,13.0083,yes,0.35,467859.0656,mobile,0.8625,gold,2500.0,20.0,south,0.0935,196.1851,197.0243
72.8843,8.6179,no,0.35,404192.4051,mobile,0.7872,gold,2500.0,7.3368,west,0.4725,331.5339,77.7074
83.1629,17.1463,no,0.0985,117105.11,mobile,0.3721,gold,2500.0,20.0,north,0.3414,156.4988,90.955
32.8041,19.7843,no,0.1535,393383.9436,mobile,0.4351,gold,2500.0,20.0,east,0.7717,254.288,111.5557
48.6742,2.3385,no,0.2036,413455.0337,mobile,0.4638,gold,2500.0,20.0,north,0.7547,288.9299,238.783
23.23,16.5845,yes,0.35,265038.1402,mobile,0.7763,gold,2500.0,17.7904,west,0.0729,181.7268,203.3556
19.686,28.5685,yes,0.3323,385288.9082,mobile,0.3944,gold,2500.0,20.0,west,0.8935,112.376,124.3705
47.7172,7.6692,no,0.35,446183.9958,mobile,0.6832,gold,2500.0,20.0,west,0.8597,424.1377,226.3959
46.9001,7.7798,no,0.35,108944.0543,mobile,0.529,gold,2500.0,20.0,north,0.6074,244.4557,161.5654
29.051,35.0022,yes,0.35,388710.3879,mobile,0.2597,gold,2500.0,1.524,east,0.5248,500.7121,185.5087
86.8175,17.0412,yes,0.35,214532.1516,mobile,0.2574,gold,176.6913,11.5111,west,0.6562,193.6797,108.6054
68.5903,17.8688,yes,0.1588,425269.1868,mobile,0.5867,gold,2500.0,14.4744,north,0.7813,156.5435,202.9737
49.7027,11.1059,yes,0.0596,88031.8589,mobile,0.9437,gold,2500.0,6.1972,west,0.7616,501.7141,199.4016
23.889,9.0547,no,0.35,78807.3116,mobile,0.883,gold,2500.0,17.337,east,0.8371,243.0848,133.2767
77.8304,47.8123,no,0.03,292257.07,mobile,0.8065,gold,2500.0,20.0,north,0.7469,596.9462,236.1633
66.217,14.1632,no,0.35,30275.0111,mobile,0.5464,gold,2500.0,20.0,west,0.8835,455.9245,221.2603
81.645,2.9275,yes,0.3424,5390.1558,mobile,0.0329,gold,2500.0,12.5207,east,0.4133,275.844,61.6594
79.8639,22.5879,yes,0.35,391259.8731,mobile,0.4332,gold,2500.0,20.0,east,0.5399,574.7837,8.7702
27.5643,18.1399,no,0.35,408811.8299,mobile,0.55,gold,2174.5142,20.0,east,0.7382,135.6949,111.4221
27.8448,29.057,yes,0.35,111104.3369,mobile,0.6522,gold,2500.0,20.0,south,0.8171,36.6403,199.4764
76.9806,23.2272,yes,0.1662,322260.638,mobile,0.3559,gold,2500.0,20.0,west,0.6234,376.3345,90.2987
38.3001,1.1367,no,0.35,496858.654,mobile,0.7535,gold,2500.0,1.302,east,0.0446,7.1275,171.8536
28.2769,38.8107,no,0.35,388314.7531,mobile,0.9445,gold,2500.0,14.2918,north,0.0326,156.1698,137.8089
82.5077,18.0763,yes,0.1924,103144.9853,mobile,0.0066,gold,2500.0,20.0,east,0.0407,485.9429,217.5025
61.7462,36.7399,yes,0.35,141839.9525,mobile,0.7962,gold,2500.0,2.0034,north,0.8553,348.9563,195.3451
71.8739,13.0346,no,0.35,147271.6251,mobile,0.2463,gold,2500.0,20.0,south,0.1323,487.2956,7.3699
71.6967,5.4328,no,0.35,28766.1047,mobile,0.7801,gold,2500.0,20.0,north,0.9077,367.4254,147.9343
87.5566,20.6729,yes,0.0753,229892.866,mobile,0.588,gold,2500.0,3.934,north,0.0149,110.1692,186.1949
82.7248,17.753,yes,0.35,48894.456,mobile,0.1324,gold,2500.0,4.5608,south,0.2291,289.4889,56.4765
51.0355,8.4061,no,0.35,314777.6571,mobile,0.3986,gold,2500.0,20.0,east,0.1419,16.2175,149.3738
16.3337,30.0615,yes,0.35,439679.755,mobile,0.9024,gold,2500.0,8.2457,south,0.0611,100.563,26.3088
42.2423,16.572,yes,0.2709,359897.6723,mobile,0.1396,gold,2500.0,6.304,north,0.2378,504.9484,124.6645
35.3087,30.6678,yes,0.1268,346212.0695,mobile,0.2513,gold,2500.0,20.0,north,0.5017,142.5239,196.6546
70.4606,48.4872,no,0.3025,271365.771,mobile,0.4926,gold,2500.0,20.0,south,0.8295,119.7663,50.9437
23.0504,43.7577,yes,0.35,82964.578,mobile,0.4673,gold,2500.0,17.3902,north,0.4333,35.3407,125.2239
87.9769,16.7113,no,0.35,396867.3552,mobile,0.135,gold,2500.0,1.0794,north,0.5079,239.3412,30.9537
79.8075,32.2447,no,0.3189,186616.0783,mobile,0.7857,gold,2500.0,20.0,south,0.1726,521.8763,3.0609
69.9709,33.5207,no,0.35,84001.3242,mobile,0.8829,gold,2500.0,10.3262,east,0.4112,353.8004,61.2165
78.98,9.3068,yes,0.1625,461029.0612,mobile,0.0872,gold,2500.0,10.5002,west,0.0114,9.0534,168.8176
18.9421,21.0856,yes,0.03,459280.3897,mobile,0.8919,gold,2500.0,3.1569,east,0.5807,258.7548,45.2417
69.0711,31.1116,yes,0.0499,380129.1029,mobile,0.5749,gold,2500.0,20.0,north,0.5387,107.4043,39.317
44.2918,1.2837,yes,0.0468,482545.2716,mobile,0.9318,gold,2500.0,20.0,west,0.0373,240.5846,96.6558
80.4028,20.1552,no,0.2184,262860.7888,mobile,0.9394,gold,206.4674,20.0,north,0.2283,104.905,65.8591
79.4468,33.9915,no,0.2056,433673.3404,mobile,0.1982,gold,2500.0,1.0,north,0.9369,370.7137,68.6643
85.4632,36.0554,yes,0.35,138010.8926,mobile,0.8171,gold,2326.0841,20.0,west,0.4598,278.8893,158.3797
86.3756,44.8205,yes,0.35,210994.9211,mobile,0.6925,gold,2500.0,20.0,south,0.1801,584.8322,196.6907
79.5178,5.9043,no,0.35,9886.4101,mobile,0.0865,gold,2500.0,20.0,north,0.5646,104.2889,167.6626
48.9519,14.0638,yes,0.2673,384291.2186,mobile,0.1682,gold,2500.0,20.0,north,0.3352,118.626,197.9156
42.5612,15.3777,no,0.35,372678.6383,mobile,0.3785,gold,2500.0,20.0,south,0.5678,169.2435,112.7589
