account_balance,age,credit_score,debt_to_income,default_risk,defaulted,employment_status,income,interest_rate,loan_amount,loan_type,region,tenure_months,transaction_amount
191716.1834,75.5362,653.453,0.6,0.2425,yes,self_employed,180000.0,0.3874,276150.0524,mortgage,east,163.9679,22642.2689
258170.5142,59.9133,694.4296,0.5614,0.1461,no,unemployed,25000.0,0.1544,420418.178,mortgage,east,219.1416,47703.327
117080.3815,24.4239,580.0,0.6,0.571,yes,self_employed,39597.5392,0.3142,115585.9573,mortgage,north,173.9092,4336.1295
136403.3572,62.0048,580.0,0.3367,0.8004,yes,self_employed,40441.5943,0.3522,37773.7095,personal,east,6.6273,30177.8223
65674.6673,55.8782,639.9441,0.6,0.1414,yes,self_employed,180000.0,0.1665,136792.2399,personal,south,43.9832,73384.1524
259670.1567,54.8841,580.0,0.5824,0.628,no,employed,180000.0,0.4341,555599.5484,mortgage,south,156.5972,80616.6368
271800.742,29.7275,717.4578,0.3965,0.2213,no,employed,25000.0,0.4212,550954.7022,personal,north,20.1567,20471.1517
465721.9545,63.9334,580.0,0.2487,0.31,yes,unemployed,88533.7722,0.1267,208308.3225,personal,west,41.478,30126.4808
388529.785,51.4969,580.0,0.5522,0.9016,yes,unemployed,180000.0,0.1481,707992.4792,auto,north,53.29,86035.6835
441921.6965,58.5368,687.9799,0.6,0.4382,yes,employed,86527.865,0.215,188729.4849,business,north,16.4017,20784.7245
263646.3739,67.0653,580.0,0.05,0.162,yes,unemployed,168166.2772,0.4255,422413.2446,business,north,123.7875,44846.1197
92531.3427,50.2595,580.0,0.6,0.0093,no,employed,25000.0,0.1553,573830.0985,auto,north,41.4871,20441.9134
90606.9668,43.3141,580.0,0.6,0.1229,yes,employed,180000.0,0.3547,365517.5018,personal,south,294.2353,43754.5216
372960.9184,37.5417,820.0,0.0567,0.278,yes,self_employed,111688.3371,0.0347,941591.3493,business,north,64.7758,23083.8039
4812.1266,34.7929,820.0,0.6,0.0467,no,employed,162514.945,0.2117,946574.7407,personal,north,288.4411,80950.1331
478382.0372,59.0389,580.0,0.0521,0.3733,yes,unemployed,132364.6364,0.3966,413880.3513,auto,west,299.7832,66055.7244
317518.4879,60.841,580.0,0.2605,0.1059,yes,unemployed,180000.0,0.2743,862334.3884,business,west,333.4604,5005.5939
68583.9434,60.0136,677.3534,0.3395,0.8722,yes,self_employed,25000.0,0.0784,598997.8038,personal,south,289.5512,58493.743
353431.887,74.7212,734.8243,0.1474,0.2474,no,employed,75482.0285,0.0926,573616.7221,auto,east,338.7544,79443.1218
489456.4741,25.392,580.0,0.5135,0.2357,no,self_employed,104650.0287,0.3129,416220.6961,auto,west,330.8021,61419.4601
138587.5031,20.2353,677.5677,0.2255,0.1511,yes,unemployed,31967.1326,0.4375,617441.8936,auto,west,250.9168,17821.1015
42032.0678,28.8812,820.0,0.6,0.7484,no,employed,75682.2287,0.2553,182197.0079,auto,west,10.6627,85715.6441
79835.2597,60.1059,711.0595,0.2607,0.8791,no,employed,115367.5421,0.4316,908817.2423,mortgage,south,267.1935,151.7712
144041.3799,72.387,800.1083,0.3047,0.8406,no,employed,150229.629,0.2737,922487.4058,mortgage,west,7.1925,46463.0288
380637.1703,60.43,580.0,0.6,0.3132,yes,unemployed,180000.0,0.2072,257749.968,business,north,253.6107,18166.752
473290.6096,55.0594,580.0,0.2332,0.185,no,employed,180000.0,0.2186,794893.0081,personal,east,60.1264,35869.9138
441769.3498,39.656,580.0,0.6,0.1338,no,self_employed,180000.0,0.262,927482.7253,personal,north,56.8746,28584.4674
11441.1709,54.6676,580.0,0.6,0.5816,no,unemployed,70544.8245,0.1175,668540.8778,mortgage,north,293.014,64575.6147
11800.1539,41.373,580.0,0.2592,0.5144,no,employed,180000.0,0.2525,97547.4943,mortgage,north,76.1003,10697.808
349229.9645,27.7361,791.3532,0.0837,0.8505,no,unemployed,29214.0034,0.3747,782219.9118,mortgage,north,135.8444,29607.9563
433562.4021,51.6933,621.4713,0.6,0.298,no,self_employed,25000.0,0.346,110180.4091,mortgage,south,119.6378,55627.6456
372539.0662,69.9046,704.2316,0.05,0.3883,no,self_employed,171435.1616,0.2311,932471.6964,mortgage,west,160.8812,52442.216
315280.9999,35.4697,820.0,0.6,0.7751,no,unemployed,36506.8345,0.2016,129736.5265,personal,north,108.7414,18030.0797
81313.2956,29.9851,580.0,0.6,0.0455,yes,unemployed,49765.4501,0.1213,217349.6846,auto,east,350.2111,28141.1694
230240.3147,56.1298,580.0,0.6,0.5881,no,employed,178624.3777,0.2797,575579.6306,auto,east,191.084,65169.1166
101863.4852,44.7834,580.0,0.6,0.7451,yes,employed,180000.0,0.0375,348161.6076,personal,north,73.2249,16130.2039
435213.7694,18.2386,679.085,0.3266,0.1795,no,self_employed,74037.2657,0.243,235325.8404,business,east,256.393,93531.8203
20417.0617,42.6827,718.5039,0.164,0.4574,no,unemployed,131408.1725,0.1174,227524.8471,personal,north,304.2496,99294.3513
99389.9811,47.9864,820.0,0.0833,0.3362,yes,employed,35099.3706,0.2877,542559.8588,personal,west,292.6431,82715.3212
43424.9746,44.9113,580.0,0.6,0.0008,no,employed,25000.0,0.0782,506088.5713,business,south,58.9959,90006.9932
447832.866,46.5874,660.052,0.6,0.5284,yes,self_employed,98284.6844,0.4227,736415.056,personal,east,253.0132,40606.656
321827.7356,44.1945,677.4898,0.3702,0.582,yes,employed,25000.0,0.4055,538457.1525,auto,north,38.8611,65419.2648
228215.3302,45.5649,580.0,0.4606,0.5032,yes,self_employed,34090.0301,0.4368,419289.7519,personal,north,307.6027,64325.507
364556.3616,19.0315,729.7143,0.6,0.7015,yes,unemployed,113684.2463,0.3162,822064.3284,auto,north,193.5904,76372.1729
155073.1189,30.6567,670.0456,0.5932,0.8911,no,self_employed,49589.7869,0.1535,602542.7991,mortgage,north,242.605,62827.8297
285459.1037,55.6854,580.0,0.6,0.1427,yes,self_employed,180000.0,0.1961,988468.5296,auto,east,111.7111,76447.2198
272155.356,54.9079,580.0,0.6,0.2549,no,unemployed,106231.0569,0.2818,571193.0873,mortgage,east,147.8092,7527.7218
199586.2788,33.037,803.3374,0.519,0.6299,yes,unemployed,62671.1069,0.3326,536666.5955,auto,south,193.3588,99724.1527
137908.0373,18.6123,662.9568,0.6,0.5148,no,employed,118955.0459,0.0144,964870.1539,personal,north,45.2215,88763.0871
480201.5403,20.4232,580.0,0.5529,0.9017,no,employed,25000.0,0.2495,270924.2959,auto,north,300.5823,35857.5675
436216.3553,67.8789,580.0,0.3051,0.8148,no,unemployed,165768.504,0.2823,737024.8978,mortgage,west,96.5024,85461.1895
491966.4782,32.6669,580.0,0.6,0.7883,yes,employed,180000.0,0.0308,213247.6383,mortgage,north,245.6376,72020.6648
-1183.4284,78.0309,580.0,0.2928,0.558,yes,self_employed,180000.0,0.0943,438555.7824,personal,east,196.2663,84467.2288
246353.3421,47.7508,732.608,0.05,0.1183,no,self_employed,142159.1225,0.1924,642917.6865,mortgage,east,15.4663,11300.745
14278.7753,34.8258,580.0,0.6,0.2521,yes,unemployed,180000.0,0.4228,393697.9628,personal,south,100.9104,34295.0671
74065.6908,76.2799,580.0,0.6,0.126,yes,employed,97758.5768,0.1614,597557.8456,business,north,314.3906,13693.5649
53690.9345,18.4907,580.0,0.6,0.6475,yes,unemployed,89173.6686,0.359,258990.4866,mortgage,south,112.7072,90076.7569
179906.364,31.8159,580.0,0.1707,0.8481,no,self_employed,180000.0,0.2451,312883.546,mortgage,south,177.6083,8184.4846
101262.2937,28.3059,797.3397,0.6,0.0564,no,unemployed,180000.0,0.1835,658582.8272,personal,north,340.9022,93051.8971
460799.2127,57.6857,679.9844,0.4633,0.1571,yes,unemployed,180000.0,0.2459,545805.0183,mortgage,south,90.9579,34651.1585
77194.2867,54.2363,580.0,0.6,0.3463,yes,unemployed,180000.0,0.1476,406377.1769,auto,west,351.9669,32769.8461
23945.6573,38.8313,580.0,0.6,0.0472,yes,unemployed,93245.6336,0.0508,448512.7378,business,south,112.6905,47162.1211
383912.4032,36.4489,820.0,0.6,0.8532,yes,employed,89443.1823,0.3766,844182.4051,mortgage,south,45.5124,58058.5154
422176.7442,55.3881,580.0,0.2314,0.5105,no,unemployed,25000.0,0.0959,530086.2146,business,north,153.3988,87384.8186
411004.1267,50.3123,660.5252,0.1822,0.9363,yes,employed,154380.9763,0.2327,889679.6283,personal,west,292.9144,55682.0824
90112.62,35.6849,632.9112,0.184,0.6843,no,self_employed,94724.8188,0.0638,691663.7477,business,west,148.868,83173.3916
404205.5778,66.6234,580.0,0.5119,0.8635,no,unemployed,107515.8937,0.3116,188397.5287,personal,west,102.6802,38152.2109
368576.446,75.878,655.4939,0.3975,0.9321,yes,self_employed,180000.0,0.1088,813725.8164,personal,south,51.749,60460.517
485551.0812,39.1702,665.7548,0.5751,0.7903,no,unemployed,180000.0,0.0594,532499.8475,business,south,200.815,47969.5764
73500.174,61.6648,624.1815,0.4096,0.5221,yes,unemployed,180000.0,0.0849,295161.6418,personal,south,101.8659,93788.363
213400.6151,52.7845,820.0,0.6,0.8898,no,unemployed,99249.4312,0.3224,348855.2138,auto,north,188.604,94544.8404
63164.2041,45.3487,650.2842,0.6,0.6092,no,unemployed,180000.0,0.3821,838672.3474,personal,east,295.7406,29924.6736
225682.2698,75.4263,750.3677,0.5291,0.9159,yes,self_employed,79544.947,0.1546,99332.0929,business,west,97.9177,92596.5582
490841.7068,24.4983,580.0,0.2176,0.0297,no,unemployed,158920.7718,0.1604,434700.2167,personal,east,194.4863,77536.295
130302.1436,74.819,645.8626,0.6,0.0227,no,employed,180000.0,0.2989,866533.1025,personal,west,304.2045,57286.2923
284317.0186,40.9652,580.0,0.6,0.9246,yes,unemployed,175975.1337,0.1072,789423.9795,auto,west,34.9266,82906.0622
480204.2507,18.7371,801.6807,0.3184,0.1265,no,employed,118974.5812,0.3383,121977.1036,business,north,208.5154,78726.6933
424943.9521,79.0551,580.0,0.6,0.3151,no,unemployed,37257.512,0.3283,42741.4048,auto,east,24.0883,53112.3479
134537.603,21.7818,580.0,0.2122,0.461,no,self_employed,120737.8156,0.4085,932699.8472,personal,north,286.8417,53093.4327
456656.4305,22.8897,714.1243,0.5097,0.5996,yes,unemployed,170936.6311,0.102,242373.494,mortgage,west,223.8695,70431.7464
36077.2637,57.2379,580.0,0.6,0.0859,yes,self_employed,100959.3632,0.1798,375885.783,auto,east,211.7676,56810.414
183713.7357,33.2582,820.0,0.6,0.66,no,unemployed,180000.0,0.4108,471801.0206,personal,west,67.8707,2818.2754
199028.2086,39.2732,580.0,0.1771,0.0822,no,unemployed,180000.0,0.1228,817091.7154,personal,south,246.8159,7655.2633
313649.0577,30.6937,621.2479,0.6,0.919,no,employed,123468.8282,0.1269,975325.2424,personal,north,346.9104,3748.3037
-5780.9942,26.848,580.0,0.4222,0.9336,no,unemployed,153223.9287,0.0551,633943.1272,mortgage,north,244.4863,45329.3107
462548.1533,53.6714,645.0796,0.05,0.4953,no,unemployed,78778.1908,0.3427,917484.0077,business,north,310.1153,62669.991
247884.7198,65.3389,580.0,0.6,0.4543,yes,unemployed,81617.1041,0.1508,960935.8699,personal,north,42.9432,70691.4795
421387.734,25.6437,580.0,0.1965,0.6418,yes,self_employed,128020.6534,0.2532,560170.6817,auto,north,45.7751,10566.7279
145584.1066,30.9124,602.3261,0.5227,0.065,no,unemployed,148531.8824,0.2513,443465.8714,business,north,269.8264,96180.0961
196398.519,65.1808,580.0,0.6,0.0943,no,unemployed,180000.0,0.2762,622877.3136,personal,east,43.24,95151.4396
85007.7518,25.9184,580.0,0.2645,0.1669,no,unemployed,25000.0,0.1253,655381.1758,auto,south,63.8277,86989.2022
219607.2259,26.3049,580.0,0.2795,0.0197,no,employed,180000.0,0.2277,591769.3558,mortgage,south,254.3832,9971.3787
498893.6239,32.8923,630.503,0.0753,0.6214,yes,unemployed,180000.0,0.1462,954774.1205,personal,east,332.7241,14420.6944
289564.6727,63.5935,584.8017,0.6,0.983,yes,self_employed,180000.0,0.2627,205083.7561,business,north,66.3518,7813.784
137702.4292,34.4309,820.0,0.6,0.214,yes,unemployed,126345.5885,0.0575,828523.0026,personal,east,21.4275,19242.6981
340646.5577,31.337,584.9347,0.1493,0.3994,yes,employed,180000.0,0.0847,934282.9908,personal,west,57.0664,3515.7562
357935.2681,22.3449,580.0,0.4093,0.5437,yes,employed,25000.0,0.1591,476058.1801,business,south,114.7369,5994.1894
477210.6271,52.9113,580.0,0.6,0.2162,no,employed,138982.2593,0.0934,778803.0039,business,west,236.6024,17167.3461
278849.53,64.0812,583.5684,0.0756,0.3898,yes,unemployed,43617.9791,0.0628,804362.8438,personal,east,93.6372,87014.0077
499384.7427,24.8795,580.0,0.6,0.9644,no,employed,142714.3373,0.0128,257206.9037,mortgage,south,90.4216,5380.3041
426982.5587,75.7018,580.0,0.3605,0.0928,no,employed,119796.1122,0.0734,181493.1762,auto,south,328.3589,26988.5404
145596.364,69.0442,778.7018,0.4745,0.1803,no,employed,180000.0,0.1016,183040.2396,business,west,232.0343,35312.8713
198577.3973,58.3958,661.6067,0.3001,0.5572,yes,employed,180000.0,0.3079,270713.2178,personal,east,126.1459,69204.4874
57020.7509,24.5906,700.4489,0.3197,0.9301,yes,unemployed,174851.2131,0.3803,171144.1666,personal,south,156.4625,88084.3411
234274.443,44.5335,820.0,0.6,0.6745,yes,self_employed,38943.6113,0.214,999127.7056,personal,south,327.1041,50020.4886
2054.1597,64.4505,580.0,0.6,0.9764,no,employed,180000.0,0.0582,33012.7356,personal,south,107.0926,84637.2312
12242.1675,43.0272,742.1862,0.6,0.9333,no,employed,180000.0,0.4247,201999.2106,mortgage,north,220.0308,73036.4952
132087.2711,34.679,580.0,0.449,0.9506,yes,employed,151746.7347,0.0616,574297.2172,business,east,191.4189,31856.7946
75767.9948,79.868,580.0,0.6,0.6863,no,employed,180000.0,0.3911,359599.9771,auto,east,120.4007,87865.0442
-731.4099,50.1778,580.0,0.2917,0.7143,no,employed,121588.5306,0.1153,111674.2787,mortgage,east,4.724,51616.2812
197158.8336,18.1643,647.787,0.6,0.0923,no,self_employed,170747.5052,0.3362,152691.9838,personal,east,86.9296,68551.4127
187984.3369,51.5902,739.8332,0.3002,0.989,yes,self_employed,180000.0,0.4248,866667.4806,business,east,198.4979,48003.4105
15837.7206,75.1243,789.5614,0.6,0.515,yes,employed,180000.0,0.1196,119181.329,auto,east,37.5508,83503.4293
152353.7897,59.0535,633.1776,0.3694,0.2591,no,unemployed,150873.3022,0.3441,962871.3259,mortgage,east,113.3294,97277.8675
24890.9299,30.6141,757.5835,0.2777,0.4111,yes,self_employed,134496.8319,0.175,574966.7687,personal,west,216.2113,28339.0719
65617.6209,21.3274,580.0,0.1379,0.8812,no,employed,180000.0,0.3664,706486.7985,business,west,195.4497,9161.1243
294196.3892,65.5576,820.0,0.1493,0.8907,yes,employed,43080.7855,0.2436,501046.7159,personal,north,27.9999,26208.7331
392730.9995,40.2277,820.0,0.4116,0.1598,no,unemployed,180000.0,0.1616,454706.582,business,south,6.0064,8719.905
44663.2647,25.2041,580.0,0.0694,0.1767,yes,employed,180000.0,0.154,564678.5837,auto,east,105.4107,86627.8904
226970.6157,28.7194,580.0,0.4265,0.0235,no,employed,26490.6607,0.2571,522610.4054,business,west,166.6064,2963.442
25008.3284,23.5534,580.0,0.6,0.9465,yes,self_employed,180000.0,0.0151,735560.8234,personal,east,158.3758,32510.905
485028.9739,36.9386,580.0,0.1443,0.4398,no,self_employed,180000.0,0.3849,300195.8351,business,east,297.6026,2516.2962
176634.9823,62.5891,779.1297,0.6,0.964,no,self_employed,93429.1666,0.382,259843.2464,personal,north,127.8509,96110.2915
73222.7693,37.7067,580.0,0.6,0.8261,yes,unemployed,180000.0,0.0906,453336.6657,personal,south,4.3542,39199.0698
465259.9792,66.5566,820.0,0.6,0.2761,yes,unemployed,25000.0,0.4177,879381.3964,mortgage,south,318.5431,40877.5683
231385.5413,69.4519,697.4349,0.5782,0.6391,yes,self_employed,109120.081,0.0261,974979.7423,business,north,41.8606,51026.4789
109999.6749,71.5739,787.017,0.3076,0.3072,no,self_employed,126363.5658,0.3351,378714.4957,personal,south,57.3927,11047.1741
298346.636,64.575,580.0,0.2568,0.7857,no,employed,25000.0,0.1859,691110.9004,auto,west,288.9677,64282.1664
384796.1333,51.8955,580.0,0.1468,0.2491,yes,unemployed,180000.0,0.1988,307069.6388,business,east,123.4387,58676.3489
259399.8955,35.1881,780.8225,0.5368,0.9931,no,employed,122140.3307,0.3911,18777.4004,auto,north,305.287,81656.0509
405740.5437,41.0063,580.0,0.6,0.0823,yes,employed,180000.0,0.1187,29792.9435,business,west,255.8392,5096.7195
62561.5832,62.2389,685.116,0.5052,0.0529,no,employed,25000.0,0.0818,999502.7638,auto,south,74.9871,59467.8554
6541.2038,18.8188,580.0,0.6,0.8133,yes,employed,72969.8569,0.3401,496633.7977,auto,west,38.3078,82263.7443
440894.1067,27.6465,820.0,0.3548,0.7153,yes,unemployed,180000.0,0.4459,721897.6615,personal,south,95.2383,58183.86
432341.2081,75.1184,677.2118,0.077,0.9582,no,unemployed,102877.1088,0.1586,166065.6489,personal,east,45.6186,47255.352
230553.6659,66.3222,659.2466,0.0562,0.2267,yes,employed,34473.3826,0.1928,427038.5955,business,north,200.2514,51199.0593
335191.5142,72.5051,652.8472,0.6,0.2513,yes,self_employed,147632.5918,0.0631,198366.5013,auto,east,123.9687,22669.2766
82851.2013,35.7814,580.0,0.6,0.549,yes,unemployed,180000.0,0.2148,970295.4586,mortgage,north,14.2376,16972.474
397185.3023,26.3671,820.0,0.6,0.1623,yes,unemployed,180000.0,0.1819,38532.414,mortgage,west,357.6132,60246.8798
122386.6153,59.3157,580.0,0.6,0.6822,yes,unemployed,107595.6855,0.2022,690248.4938,business,east,90.7891,84970.597
154145.572,63.6196,803.2377,0.6,0.8235,yes,employed,117130.162,0.0119,927779.7718,mortgage,north,80.6781,36398.5037
348436.3007,61.08,672.0017,0.6,0.5779,no,unemployed,87278.9609,0.3863,503637.5228,personal,east,81.6795,1022.8796
405164.1873,37.6164,580.0,0.1474,0.3683,yes,unemployed,25000.0,0.2196,365046.0476,mortgage,west,291.2928,55005.4006
353586.7193,33.1942,700.648,0.6,0.8625,yes,self_employed,70569.0908,0.252,93925.6626,personal,south,119.329,82018.7177
382040.7788,27.639,603.3386,0.6,0.7872,no,employed,180000.0,0.0638,472722.4257,auto,west,199.996,32095.8407
452879.7601,38.43,580.0,0.2342,0.3721,no,unemployed,169273.3821,0.2329,341695.4766,personal,north,95.6762,37638.6783
105812.2024,41.7678,580.0,0.6,0.4351,no,employed,180000.0,0.4459,771816.0235,mortgage,east,153.958,46258.1357
215186.9027,19.6936,580.0,0.6,0.4638,no,self_employed,109134.4863,0.3644,754821.3493,auto,north,174.6043,99490.7979
39828.3393,37.7191,820.0,0.5301,0.7763,yes,unemployed,180000.0,0.1405,73359.5247,business,west,110.7119,84667.7692
15403.3741,52.8826,580.0,0.6,0.3944,yes,employed,158895.1149,0.4418,893556.1951,personal,west,69.3793,51619.9255
208591.4984,26.4386,580.0,0.6,0.6832,no,unemployed,44001.2351,0.4261,859736.9599,personal,west,255.1872,94307.9701
202960.1681,26.5785,662.2452,0.2179,0.529,no,self_employed,180000.0,0.3778,607577.7727,personal,north,148.098,67182.5209
79946.1023,61.0231,768.1033,0.6,0.2597,yes,employed,104709.0875,0.0212,525063.8896,personal,east,300.8251,77200.5135
478066.4784,38.2971,812.2527,0.4291,0.2574,yes,unemployed,25000.0,0.0944,656409.5038,personal,west,117.8358,45023.7341
352446.7711,39.3442,580.0,0.6,0.5867,yes,employed,180000.0,0.1161,781365.6864,personal,north,95.7029,84507.9766
222275.25,30.787,580.0,0.1761,0.9437,yes,self_employed,45020.2872,0.0554,761695.9392,auto,west,301.4222,83013.3992
44370.0567,28.1917,767.6627,0.1576,0.883,no,self_employed,112212.7252,0.1371,837231.1387,business,east,147.2809,55346.3426
416128.3067,77.2319,580.0,0.5845,0.8065,no,employed,56966.9552,0.4053,747003.9218,mortgage,north,358.1799,98394.7099
336090.2146,34.6555,797.2952,0.0606,0.5464,no,self_employed,180000.0,0.2083,883596.3049,business,west,274.1319,92159.1933
442417.9156,20.4389,580.0,0.05,0.0329,yes,self_employed,175407.454,0.1018,413562.1913,business,east,166.8052,25381.2644
430143.005,45.3153,637.9208,0.6,0.4332,yes,self_employed,73258.1283,0.2543,540161.2737,mortgage,east,344.9713,3252.0989
69699.6171,39.6872,737.1165,0.6,0.55,no,self_employed,33508.9871,0.2756,738291.0206,business,east,83.2773,46202.2713
71633.3144,53.5007,793.3479,0.2222,0.6522,yes,self_employed,90241.0769,0.3499,817195.6268,personal,south,24.2414,83044.6869
410272.0296,46.1243,580.0,0.6,0.3559,yes,unemployed,62417.2872,0.2253,623616.9712,auto,west,226.6968,37364.1012
143689.8394,18.1729,748.9102,0.6,0.7535,no,unemployed,180000.0,0.0195,45072.5533,business,east,6.652,71487.1262
74611.0143,65.8421,820.0,0.6,0.9445,no,unemployed,180000.0,0.1148,33058.145,business,north,95.4802,57242.6593
448363.6518,39.6067,580.0,0.2063,0.0066,yes,self_employed,51164.0409,0.1673,41216.6357,auto,east,292.0227,90586.9141
305277.8067,63.2219,820.0,0.2837,0.7962,yes,unemployed,180000.0,0.0247,855388.5368,business,north,210.3796,81316.1249
375077.0361,33.2274,820.0,0.2945,0.2463,no,employed,180000.0,0.2705,132696.568,business,south,292.8289,2666.2027
373855.8785,23.6089,820.0,0.0575,0.7801,no,employed,180000.0,0.1828,907719.6851,business,north,221.3871,61479.1923
483160.2365,42.8923,580.0,0.4598,0.588,yes,unemployed,84078.7015,0.0388,15380.0262,auto,north,68.0641,77487.6215
449860.3926,39.1977,820.0,0.0978,0.1324,yes,employed,119261.4416,0.0434,229465.4672,personal,south,174.9375,23212.6812
231460.7995,27.371,811.8282,0.6,0.3986,no,self_employed,115545.4464,0.4048,142296.0835,business,east,12.0695,62081.4624
-7700.1712,54.7717,695.9069,0.6,0.9024,yes,unemployed,95306.1092,0.0705,61553.8787,business,south,62.3389,10590.3664
170859.1232,37.7033,580.0,0.6,0.1396,yes,self_employed,174984.1207,0.0562,238143.9026,personal,north,303.3499,51742.955
123073.4477,55.5388,580.0,0.6,0.2513,yes,unemployed,40256.3953,0.4371,501967.517,auto,north,87.3473,81864.0327
365336.4227,78.0859,580.0,0.5427,0.4926,no,employed,129995.1955,0.289,829600.0558,personal,south,73.7839,20897.751
38590.2512,72.1016,820.0,0.1659,0.4673,yes,unemployed,163327.6104,0.1375,433574.3522,business,north,23.4668,51977.013
486056.8677,37.8796,580.0,0.6,0.135,no,self_employed,180000.0,0.0179,508161.4219,mortgage,north,145.0498,12533.8037
429754.4035,57.5342,580.0,0.3732,0.7857,no,unemployed,118145.2446,0.2544,173027.2036,business,south,313.4388,863.2759
361961.4129,59.1487,681.3777,0.168,0.8829,no,unemployed,90662.8439,0.0857,411483.5606,auto,east,213.2667,25195.9517
424051.6436,28.5107,580.0,0.6,0.0872,yes,self_employed,171349.7499,0.087,11938.949,business,west,7.7998,70216.8632
10276.3015,43.4144,580.0,0.6,0.8919,yes,self_employed,180000.0,0.0332,580922.0915,auto,east,156.6202,18511.9694
355759.9877,56.1004,580.0,0.6,0.5749,yes,employed,74437.4862,0.3457,538973.9426,auto,north,66.4163,16033.0499
184983.9641,18.3589,580.0,0.6,0.9318,yes,employed,43926.2833,0.2238,37753.2312,personal,west,145.7908,40023.9275
433857.2803,42.2372,580.0,0.5257,0.9394,no,self_employed,25000.0,0.2619,228655.0361,personal,north,64.9267,27138.419
427268.742,59.7444,580.0,0.6,0.1982,no,self_employed,123699.6121,0.0155,936888.1678,mortgage,north,223.3469,28312.1458
468732.5312,62.3558,580.0,0.276,0.8171,yes,unemployed,35774.9568,0.3395,460036.8114,mortgage,west,168.6202,65849.5771
475021.1907,73.4463,751.2311,0.422,0.6925,yes,employed,180000.0,0.2759,180470.7186,personal,south,350.9601,81879.1266
427757.4798,24.2054,630.2874,0.05,0.0865,no,employed,180000.0,0.2827,564849.6169,mortgage,north,64.5595,69733.6245
217101.1268,34.5297,580.0,0.6,0.1682,yes,self_employed,81331.8028,0.1985,335573.4945,auto,north,73.1043,82391.6493
173057.0616,36.1922,621.6397,0.6,0.3785,no,unemployed,180000.0,0.1939,568036.0582,personal,south,103.272,46761.5804
